id,coin_id,one_day_trend,day_perc_diff,one_week_trend,symbol_count,name_count,coin_id_count,sentiment_score,social_dominance,block_number
5501880,ethereum,1097,27.0530209618,-302.14285714285717,3697,1455,5152,0,0.0025574483,17003220
5501325,dogecoin,82,21.635883905,19.857142857142858,376,85,461,0,0.00022884,17003230
5509422,uniswap,621,41.9878296146,76.71428571428571,199,1901,2100,0,0.0010424382,17003240
5493496,pepe,-423,-51.7747858017,-140.71428571428572,394,394,394,0,0.0007417169,17003250
5496532,uniswap,-1087,-73.4956051386,-167.28571428571428,55,337,392,0,0.0007379518,17003260
5488435,dogecoin,-330,-87.0712401055,-39,45,4,49,0,9.2244e-05,17003270
5488990,ethereum,-3009,-74.2046855734,-888.7142857142857,760,286,1046,0,0.0019691265,17003280
5486843,brett,-1,-100,-0.2857142857142857,0,0,0,0,0,17003290
5514215,dogecoin,-97,-21.0412147505,-5.571428571428571,356,8,364,0,0.0004353645,17003300
5514770,ethereum,-3735,-72.4961180124,-900.2857142857143,1175,242,1417,0,0.0016948119,17003310
5522312,uniswap,-1666,-79.3333333333,-162,69,365,434,0,0.0005190885,17003320
5519276,pepe,-1373,-91.0477453581,-67.85714285714286,135,135,135,0,0.0001614676,17003330
5512623,brett,-7,-63.6363636364,0.42857142857142855,4,4,4,0,4.7842e-06,17003340
5527688,ethereum,5038,355.5398729711,-28.857142857142858,5023,1432,6455,0,0.0023222265,17003350
5532231,pepe,649,480.7407407407,77.14285714285714,784,784,784,0,0.0002820489,17003360
5527131,dogecoin,197,54.1208791209,0.42857142857142855,506,55,561,0,0.0002018232,17003370
5535285,uniswap,1545,355.9907834101,54.42857142857143,271,1708,1979,0,0.0007119576,17003380
5525525,brett,15,375,2.4285714285714284,19,19,19,0,6.8354e-06,17003390
5575231,uniswap,-764,-38.6053562405,-81.42857142857143,184,1031,1215,0,0.0005047333,17003400
5567077,dogecoin,-222,-39.5721925134,6.857142857142857,293,46,339,0,0.0001408268,17003410
5565471,brett,-13,-68.4210526316,0.2857142857142857,6,6,6,0,2.4925e-06,17003420
5572177,pepe,-17,-2.1683673469,-125.57142857142857,767,767,767,0,0.0003186259,17003430
5567634,ethereum,-1288,-19.9535243997,-273.2857142857143,3361,1806,5167,0,0.0021464665,17003440
5650069,pepe,7,0.9126466754,-123.42857142857143,774,774,774,0,0.0002368689,17003450
5645526,ethereum,2278,44.0874782272,83.14285714285714,5028,2417,7445,0,0.0022784097,17003460
5643363,brett,47,783.3333333333,7,53,53,53,0,1.62197e-05,17003470
5653123,uniswap,701,57.695473251,-20.714285714285715,279,1637,1916,0,0.0005863577,17003480
5644969,dogecoin,426,125.6637168142,46.57142857142857,731,34,765,0,0.0002341146,17003490
5710436,ethereum,-1013,-13.6064472801,-61.42857142857143,3825,2607,6432,0,0.0026201834,17003500
5714979,pepe,-119,-15.3746770026,16.571428571428573,655,655,655,0,0.0002668253,17003510
5709879,dogecoin,-447,-58.431372549,-10,287,31,318,0,0.0001295426,17003520
5718033,uniswap,-93,-4.8538622129,-37,202,1621,1823,0,0.0007426297,17003530
5708273,brett,-20,-37.7358490566,4.428571428571429,33,33,33,0,1.34431e-05,17003540
5783221,uniswap,97,5.320899616,63,219,1701,1920,0,0.0008092637,17003550
5780133,pepe,-88,-13.4351145038,-35.714285714285715,567,567,567,0,0.0002389857,17003560
5774983,dogecoin,-40,-12.5786163522,-14.428571428571429,253,25,278,0,0.0001171746,17003570
5775544,ethereum,-777,-12.0802238806,228.57142857142858,3923,1732,5655,0,0.0023835345,17003580
5773360,brett,-13,-39.3939393939,2.7142857142857144,20,20,20,0,8.4298e-06,17003590
5840468,dogecoin,631,226.9784172662,64,878,31,909,0,0.0003029454,17003600
5848678,uniswap,223,11.6145833333,6.142857142857143,142,2001,2143,0,0.0007142045,17003610
5838851,brett,-13,-65,-0.5714285714285714,7,7,7,0,2.3329e-06,17003620
5841027,ethereum,2992,52.9089301503,499.2857142857143,5852,2795,8647,0,0.0028818136,17003630
5845602,pepe,54,9.5238095238,-126.71428571428571,621,621,621,0,0.0002069627,17003640
5911150,pepe,-71,-11.4331723027,59.285714285714285,550,550,550,0,0.000220504,17003650
5914263,uniswap,-40,-1.8665422305,238.42857142857142,184,1919,2103,0,0.0008431271,17003660
5905967,dogecoin,-361,-39.7139713971,26.285714285714285,428,120,548,0,0.0002197022,17003670
5906533,ethereum,-808,-9.3442812536,917.4285714285714,4663,3176,7839,0,0.0031427831,17003680
5904333,brett,18,257.1428571429,3,25,25,25,0,1.00229e-05,17003690
5972046,dogecoin,-266,-48.5401459854,-39.857142857142854,230,52,282,0,0.0001320758,17003700
5970414,brett,-1,-4,0.7142857142857143,24,24,24,0,1.12405e-05,17003710
5972610,ethereum,-359,-4.5796657737,146.42857142857142,4254,3226,7480,0,0.0035032864,17003720
5977222,pepe,-241,-43.8181818182,-67.85714285714286,309,309,309,0,0.0001447213,17003730
5980325,uniswap,-86,-4.0893961008,5.428571428571429,159,1858,2017,0,0.0009446696,17003740
6046385,uniswap,-536,-26.5741199802,38,125,1356,1481,0,0.0007166319,17003750
6043282,pepe,-1,-0.3236245955,-65.57142857142857,308,308,308,0,0.0001490362,17003760
6038106,dogecoin,-71,-25.1773049645,-18.285714285714285,185,26,211,0,0.0001020995,17003770
6038670,ethereum,-2361,-31.564171123,-6.857142857142857,3055,2064,5119,0,0.002477001,17003780
6036474,brett,0,0,2.5714285714285716,24,24,24,0,1.16132e-05,17003790
6104166,dogecoin,161,76.3033175355,-56.142857142857146,346,26,372,0,0.0001746634,17003800
6104730,ethereum,-501,-9.7870677867,-403.85714285714283,2910,1708,4618,0,0.0021682675,17003810
6109342,pepe,857,278.2467532468,55.857142857142854,1165,1165,1165,0,0.0005469969,17003820
6102534,brett,-15,-62.5,-6.285714285714286,9,9,9,0,4.2257e-06,17003830
6112445,uniswap,-154,-10.3983794733,-84.14285714285714,72,1255,1327,0,0.00062306,17003840
6169163,brett,16,177.7777777778,-1.1428571428571428,25,25,25,0,1.13631e-05,17003850
6170811,dogecoin,-176,-47.311827957,-17.428571428571427,162,34,196,0,8.90869e-05,17003860
6171383,ethereum,-1291,-27.9558250325,-443.57142857142856,2295,1032,3327,0,0.0015122054,17003870
6179180,uniswap,-282,-21.2509419744,-111.14285714285714,76,969,1045,0,0.0004749788,17003880
6176035,pepe,-936,-80.3433476395,-60.857142857142854,229,229,229,0,0.0001040863,17003890
6238128,ethereum,1411,42.4105801022,-131,3371,1367,4738,0,0.0021288153,17003900
6235908,brett,-9,-36,-0.5714285714285714,16,16,16,0,7.1889e-06,17003910
6242780,pepe,31,13.5371179039,-43.857142857142854,260,260,260,0,0.0001168198,17003920
6245925,uniswap,361,34.5454545455,-73.42857142857143,87,1319,1406,0,0.0006317253,17003930
6237556,dogecoin,31,15.8163265306,-7.285714285714286,187,40,227,0,0.0001019926,17003940
6309525,pepe,-12,-4.6153846154,-53.285714285714285,248,248,248,0,0.0001048697,17003950
6302653,brett,29,181.25,5.428571428571429,45,45,45,0,1.90288e-05,17003960
6304873,ethereum,-367,-7.7458843394,-610.8571428571429,3143,1228,4371,0,0.0018483288,17003970
6312670,uniswap,-149,-10.5974395448,-126.57142857142857,83,1174,1257,0,0.0005315372,17003980
6304301,dogecoin,74,32.5991189427,-86.85714285714286,264,37,301,0,0.0001272814,17003990
6371293,dogecoin,124,41.196013289,-17.571428571428573,285,140,425,0,0.0001777195,17004000
6379749,uniswap,-64,-5.0914876691,-130,91,1102,1193,0,0.0004988691,17004010
6376559,pepe,62,25,-34.285714285714285,310,310,310,0,0.0001296307,17004020
6371869,ethereum,-535,-12.2397620682,-571.8571428571429,2482,1354,3836,0,0.0016040753,17004030
6369631,brett,-17,-37.7777777778,0.42857142857142855,28,28,28,0,1.17086e-05,17004040
6436904,brett,-17,-60.7142857143,-1.8571428571428572,11,11,11,0,5.0848e-06,17004050
6443816,pepe,-122,-39.3548387097,-17.285714285714285,188,188,188,0,8.69031e-05,17004060
6438559,dogecoin,-41,-9.6470588235,14.571428571428571,326,58,384,0,0.0001775043,17004070
6439133,ethereum,-489,-12.747653806,-590.4285714285714,2136,1211,3347,0,0.0015471533,17004080
6447000,uniswap,-472,-39.564124057,-185.14285714285714,121,600,721,0,0.0003332828,17004090
6505809,dogecoin,65,16.9270833333,34,423,26,449,0,0.0001858687,17004100
6514250,uniswap,342,47.4341192788,-59.714285714285715,39,1024,1063,0,0.000440041,17004110
6506383,ethereum,510,15.2375261428,-180.28571428571428,2752,1105,3857,0,0.0015966492,17004120
6511066,pepe,-14,-7.4468085106,-19.142857142857142,174,174,174,0,7.20293e-05,17004130
6504154,brett,22,200,1.2857142857142858,33,33,33,0,1.36607e-05,17004140
6571470,brett,-19,-57.5757575758,0.7142857142857143,14,14,14,0,5.4972e-06,17004150
6578413,pepe,1146,658.6206896552,22.142857142857142,1320,1320,1320,0,0.0005183042,17004160
6573131,dogecoin,62,13.8084632517,19.857142857142858,471,40,511,0,0.0002006465,17004170
6573708,ethereum,-456,-11.8226600985,-173.85714285714286,2537,864,3401,0,0.0013354186,17004180
6581612,uniswap,-328,-30.8560677328,-84.57142857142857,48,687,735,0,0.0002886012,17004190
6645747,pepe,-1081,-81.8939393939,1.4285714285714286,239,239,239,0,8.87254e-05,17004200
6641058,ethereum,769,22.6109967657,120.42857142857143,3065,1105,4170,0,0.0015480543,17004210
6648933,uniswap,551,74.9659863946,34.42857142857143,66,1220,1286,0,0.0004774095,17004220
6638821,brett,30,214.2857142857,2.7142857142857144,44,44,44,0,1.63344e-05,17004230
6640481,dogecoin,259,50.6849315068,82,732,38,770,0,0.0002858517,17004240
6708373,ethereum,337,8.0815347722,-33,3365,1142,4507,0,0.0018541679,17004250
6713062,pepe,88,36.820083682,9.571428571428571,327,327,327,0,0.0001345269,17004260
6706136,brett,-27,-61.3636363636,0.14285714285714285,17,17,17,0,6.9938e-06,17004270
6707796,dogecoin,-153,-19.8701298701,55.714285714285715,579,38,617,0,0.0002538322,17004280
6716248,uniswap,99,7.6982892691,-3,97,1288,1385,0,0.0005697853,17004290
6760148,brett,15,88.2352941176,-1.8571428571428572,32,32,32,0,1.06601e-05,17004300
6761831,dogecoin,119,19.2868719611,62.142857142857146,572,164,736,0,0.000245183,17004310
6762414,ethereum,543,12.0479254493,97,3726,1324,5050,0,0.0016823021,17004320
6767144,pepe,2248,687.4617737003,332.42857142857144,2575,2575,2575,0,0.0008578075,17004330
6770358,uniswap,255,18.4115523466,54.714285714285715,126,1514,1640,0,0.0005463318,17004340
6838024,uniswap,-307,-18.7195121951,20,88,1245,1333,0,0.0005654906,17004350
6830122,ethereum,-211,-4.1782178218,143.28571428571428,3651,1188,4839,0,0.0020528201,17004360
6827863,brett,0,0,0.5714285714285714,32,32,32,0,1.35752e-05,17004370
6834827,pepe,-2189,-85.0097087379,10.857142857142858,386,386,386,0,0.0001637505,17004380
6829540,dogecoin,24,3.2608695652,47.857142857142854,683,77,760,0,0.0003224103,17004390
6897782,ethereum,-106,-2.1905352346,198,3308,1425,4733,0,0.0016218535,17004400
6905684,uniswap,-121,-9.0772693173,70.14285714285714,117,1095,1212,0,0.0004153151,17004410
6902487,pepe,8,2.0725388601,29.428571428571427,394,394,394,0,0.0001350117,17004420
6897200,dogecoin,-77,-10.1315789474,42.714285714285715,500,183,683,0,0.0002340431,17004430
6895523,brett,14,43.75,5,46,46,46,0,1.57628e-05,17004440
6964946,dogecoin,-158,-23.1332357247,10.857142857142858,395,130,525,0,0.0002421539,17004450
6973472,uniswap,96,7.9207920792,35,62,1246,1308,0,0.0006033091,17004460
6965531,ethereum,-874,-18.4660891612,0.2857142857142857,2929,930,3859,0,0.0017799462,17004470
6970256,pepe,8,2.0304568528,32.57142857142857,402,402,402,0,0.0001854207,17004480
6963260,brett,-2,-4.347826087,1.5714285714285714,44,44,44,0,2.02948e-05,17004490
7033261,ethereum,-362,-9.380668567,13.714285714285714,2797,700,3497,0,0.0014672446,17004500
7031001,brett,-10,-22.7272727273,2.857142857142857,34,34,34,0,1.42655e-05,17004510
7037967,pepe,108,26.8656716418,-115.71428571428571,510,510,510,0,0.0002139819,17004520
7032677,dogecoin,18,3.4285714286,4.571428571428571,481,62,543,0,0.0002278278,17004530
7041167,uniswap,-90,-6.880733945,69,76,1142,1218,0,0.0005110392,17004540
7105652,pepe,959,188.0392156863,175.71428571428572,1469,1469,1469,0,0.0006532806,17004550
7108852,uniswap,-37,-3.0377668309,-15,102,1079,1181,0,0.0005252038,17004560
7100362,dogecoin,-254,-46.7771639042,-68.71428571428571,246,43,289,0,0.0001285215,17004570
7100946,ethereum,170,4.861309694,-71.85714285714286,2787,880,3667,0,0.0016307555,17004580
7098686,brett,-10,-29.4117647059,-2.857142857142857,24,24,24,0,1.06731e-05,17004590
7176778,uniswap,472,39.966130398,38.285714285714285,90,1563,1653,0,0.0006872186,17004600
7168211,dogecoin,466,161.2456747405,19.714285714285715,704,51,755,0,0.0003138839,17004610
7173545,pepe,-170,-11.5724982982,138.85714285714286,1299,1299,1299,0,0.0005400466,17004620
7168802,ethereum,517,14.0987182983,-46.142857142857146,3003,1181,4184,0,0.0017394572,17004630
7166516,brett,0,0,1,24,24,24,0,9.9778e-06,17004640
7234652,brett,0,0,-1.1428571428571428,24,24,24,0,9.7665e-06,17004650
7236929,ethereum,59,1.4101338432,-115.28571428571429,2671,1572,4243,0,0.0017266406,17004660
7236341,dogecoin,-330,-43.7086092715,-44.42857142857143,380,45,425,0,0.0001729489,17004670
7241659,pepe,-111,-8.545034642,-198.14285714285714,1188,1188,1188,0,0.0004834431,17004680
7244878,uniswap,124,7.5015124017,19.571428571428573,76,1701,1777,0,0.0007231299,17004690
7309817,pepe,-956,-80.4713804714,-22,232,232,232,0,9.1555e-05,17004700
7304466,dogecoin,-142,-33.4117647059,-68.14285714285714,251,32,283,0,0.0001116813,17004710
7302763,brett,-2,-8.3333333333,-1.4285714285714286,22,22,22,0,8.6819e-06,17004720
7305056,ethereum,432,10.1814753712,-23.428571428571427,3043,1632,4675,0,0.0018449121,17004730
7313059,uniswap,-274,-15.4192459201,24.285714285714285,105,1398,1503,0,0.0005931343,17004740
7381516,uniswap,-218,-14.504324684,10.428571428571429,56,1229,1285,0,0.0005621008,17004750
7372927,dogecoin,-8,-2.8268551237,-58.285714285714285,229,46,275,0,0.0001202939,17004760
7378273,pepe,-85,-36.6379310345,-35.285714285714285,147,147,147,0,6.43026e-05,17004770
7371225,brett,-6,-27.2727272727,-4.285714285714286,16,16,16,0,6.9989e-06,17004780
7373515,ethereum,-719,-15.3796791444,-111,2615,1341,3956,0,0.001730483,17004790
7446710,pepe,49,33.3333333333,-29.428571428571427,196,196,196,0,9.37436e-05,17004800
7441961,ethereum,47,1.1880687563,20.571428571428573,3048,955,4003,0,0.001914569,17004810
7441373,dogecoin,139,50.5454545455,-15.857142857142858,381,33,414,0,0.0001980094,17004820
7449949,uniswap,-28,-2.1789883268,-7.285714285714286,58,1199,1257,0,0.0006012024,17004830
7439673,brett,59,368.75,4.428571428571429,75,75,75,0,3.58713e-05,17004840
7515140,pepe,-29,-14.7959183673,-49,167,167,167,0,8.36677e-05,17004850
7508103,brett,-42,-56,-0.14285714285714285,33,33,33,0,1.65331e-05,17004860
7518379,uniswap,-46,-3.6595067621,-1,77,1134,1211,0,0.0006067159,17004870
7510391,ethereum,-1087,-27.1546340245,-83,2042,874,2916,0,0.0014609277,17004880
7509803,dogecoin,-82,-19.806763285,-30.142857142857142,282,50,332,0,0.0001663333,17004890
7537175,dogecoin,153,46.0843373494,28,411,74,485,0,0.0002038572,17004900
7537763,ethereum,2356,80.7956104252,229.28571428571428,4015,1257,5272,0,0.0022159491,17004910
7545751,uniswap,445,36.7464905037,67.85714285714286,95,1561,1656,0,0.0006960569,17004920
7535475,brett,-12,-36.3636363636,-0.42857142857142855,21,21,21,0,8.8268e-06,17004930
7542512,pepe,1160,694.6107784431,-20.285714285714285,1327,1327,1327,0,0.0005577702,17004940
7597408,pepe,-1268,-95.5538809344,-177.14285714285714,59,59,59,0,0.0001028376,17004950
7590353,brett,-14,-66.6666666667,-2.4285714285714284,7,7,7,0,1.22011e-05,17004960
7600656,uniswap,-1288,-77.7777777778,-183.57142857142858,7,361,368,0,0.0006414279,17004970
7592642,ethereum,-3834,-72.7238239757,-392.2857142857143,1236,202,1438,0,0.0025064491,17004980
7592054,dogecoin,-301,-62.0618556701,-81.57142857142857,174,10,184,0,0.0003207139,17004990
7617795,brett,8,114.2857142857,-1.2857142857142858,15,15,15,0,1.29112e-05,17005000
7628098,uniswap,338,91.847826087,-153,43,663,706,0,0.0006076866,17005010
7619496,dogecoin,-68,-36.9565217391,-44.142857142857146,100,16,116,0,9.98465e-05,17005020
7620084,ethereum,822,57.1627260083,-283.2857142857143,1756,504,2260,0,0.0019452858,17005030
7624850,pepe,43,72.8813559322,-155.14285714285714,102,102,102,0,8.77961e-05,17005040
7646958,dogecoin,1094,943.1034482759,132.42857142857142,1179,31,1210,0,0.0004147913,17005050
7655604,uniswap,1663,235.552407932,123.71428571428571,180,2189,2369,0,0.0008120996,17005060
7647550,ethereum,3483,154.1150442478,152.57142857142858,4549,1194,5743,0,0.0019687158,17005070
7645245,brett,22,146.6666666667,2.142857142857143,37,37,37,0,1.26837e-05,17005080
7652341,pepe,204,200,10.571428571428571,306,306,306,0,0.0001048976,17005090
7688920,ethereum,-1277,-22.2357652795,72.85714285714286,3516,950,4466,0,0.0019311004,17005100
7686615,brett,2,5.4054054054,3.2857142857142856,39,39,39,0,1.68636e-05,17005110
7696974,uniswap,-774,-32.6720135078,44.285714285714285,112,1483,1595,0,0.0006896787,17005120
7688328,dogecoin,-695,-57.4380165289,34.285714285714285,461,54,515,0,0.0002226862,17005130
7693711,pepe,-44,-14.3790849673,16.428571428571427,262,262,262,0,0.0001132889,17005140
7757870,ethereum,10,0.223914017,67.57142857142857,3690,786,4476,0,0.0021366512,17005150
7765924,uniswap,-297,-18.6206896552,5.857142857142857,60,1238,1298,0,0.0006196097,17005160
7762661,pepe,-8,-3.0534351145,8.285714285714286,254,254,254,0,0.0001212487,17005170
7755565,brett,-1,-2.5641025641,-5.285714285714286,38,38,38,0,1.81396e-05,17005180
7757278,dogecoin,-107,-20.7766990291,-0.8571428571428571,372,36,408,0,0.0001947618,17005190
7824515,brett,-20,-52.6315789474,-2.142857142857143,18,18,18,0,8.717e-06,17005200
7826228,dogecoin,-72,-17.6470588235,0.5714285714285714,312,24,336,0,0.0001627168,17005210
7831611,pepe,1055,415.3543307087,163.14285714285714,1309,1309,1309,0,0.0006339176,17005220
7826820,ethereum,-1191,-26.6085790885,52.714285714285715,2683,602,3285,0,0.0015908476,17005230
7834874,uniswap,-100,-7.7041602465,-1.8571428571428572,31,1167,1198,0,0.000580163,17005240
7893465,brett,3,16.6666666667,0,21,21,21,0,9.0466e-06,17005250
7900561,pepe,-1083,-82.7349121467,-157.28571428571428,226,226,226,0,9.73588e-05,17005260
7895770,ethereum,566,17.2298325723,-203,2829,1022,3851,0,0.001658977,17005270
7903824,uniswap,0,0,-65.42857142857143,63,1135,1198,0,0.0005160879,17005280
7895178,dogecoin,-25,-7.4404761905,-24.857142857142858,268,43,311,0,0.0001339761,17005290
7969511,pepe,-68,-30.0884955752,14.142857142857142,158,158,158,0,6.95734e-05,17005300
7972774,uniswap,-254,-21.2020033389,82.28571428571429,22,922,944,0,0.000415679,17005310
7962415,brett,25,119.0476190476,5.571428571428571,46,46,46,0,2.02555e-05,17005320
7964720,ethereum,-184,-4.7779797455,318.42857142857144,2910,757,3667,0,0.0016147193,17005330
7964128,dogecoin,-5,-1.6077170418,17.428571428571427,259,47,306,0,0.0001347434,17005340
8005498,dogecoin,-85,-27.7777777778,15,191,30,221,0,0.0001008701,17005350
8010881,pepe,13,8.2278481013,9.857142857142858,171,171,171,0,7.80488e-05,17005360
8006090,ethereum,-853,-23.2615216798,79.14285714285714,2158,656,2814,0,0.0012843826,17005370
8014144,uniswap,63,6.6737288136,43,35,972,1007,0,0.0004596209,17005380
8003785,brett,22,47.8260869565,7.571428571428571,68,68,68,0,3.1037e-05,17005390
8087089,brett,6,8.8235294118,5.285714285714286,74,74,74,0,3.57612e-05,17005400
8088824,dogecoin,-94,-42.5339366516,-154.71428571428572,98,29,127,0,6.1374e-05,17005410
8097556,uniswap,87,8.6395233366,-182.14285714285714,31,1063,1094,0,0.0005286861,17005420
8089425,ethereum,466,16.5600568586,-351.85714285714283,2444,836,3280,0,0.0015850916,17005430
8094259,pepe,-29,-16.9590643275,-23.428571428571427,142,142,142,0,6.86229e-05,17005440
8177809,pepe,-41,-28.8732394366,-23,101,101,101,0,4.46243e-05,17005450
8181106,uniswap,124,11.3345521024,-53.857142857142854,30,1188,1218,0,0.000538143,17005460
8172975,ethereum,239,7.2865853659,-135.28571428571428,2606,913,3519,0,0.0015547826,17005470
8170639,brett,-38,-51.3513513514,-0.42857142857142855,36,36,36,0,1.59057e-05,17005480
8172374,dogecoin,195,153.5433070866,-27.571428571428573,295,27,322,0,0.0001422677,17005490
8261359,pepe,73,72.2772277228,-11.428571428571429,174,174,174,0,7.00711e-05,17005500
8255924,dogecoin,-124,-38.5093167702,-30,151,47,198,0,7.9736e-05,17005510
8256525,ethereum,-384,-10.9121909633,-191.57142857142858,2397,738,3135,0,0.0012624875,17005520
8264656,uniswap,-150,-12.315270936,-32.857142857142854,41,1027,1068,0,0.0004300914,17005530
8254189,brett,-14,-38.8888888889,-2.2857142857142856,22,22,22,0,8.8596e-06,17005540
8326313,ethereum,-359,-11.4513556619,-72.71428571428571,2131,645,2776,0,0.0011440351,17005550
8331161,pepe,18,10.3448275862,-159.57142857142858,192,192,192,0,7.91263e-05,17005560
8334467,uniswap,-1,-0.0936329588,-18.714285714285715,31,1036,1067,0,0.0004397282,17005570
8323957,brett,-2,-9.0909090909,0.2857142857142857,20,20,20,0,8.2423e-06,17005580
8325701,dogecoin,379,191.4141414141,34.42857142857143,556,21,577,0,0.0002377912,17005590
8395561,dogecoin,-348,-60.3119584055,-11.714285714285714,189,40,229,0,0.0001035107,17005600
8396173,ethereum,748,26.9452449568,-46.714285714285715,2630,894,3524,0,0.0015928893,17005610
8401021,pepe,966,503.125,133.14285714285714,1158,1158,1158,0,0.0005234296,17005620
8393817,brett,37,185,5.142857142857143,57,57,57,0,2.57647e-05,17005630
8404327,uniswap,143,13.4020618557,1.7142857142857142,33,1177,1210,0,0.0005469342,17005640
8463677,brett,257,450.8771929825,38.285714285714285,314,314,314,0,0.0001247463,17005650
8474187,uniswap,-66,-5.4545454545,28.571428571428573,37,1107,1144,0,0.0004544897,17005660
8465421,dogecoin,126,55.0218340611,7,318,37,355,0,0.0001410348,17005670
8466033,ethereum,975,27.6674233825,118.85714285714286,3767,732,4499,0,0.001787368,17005680
8470881,pepe,-863,-74.5250431779,19.571428571428573,295,295,295,0,0.0001171979,17005690
8536077,ethereum,1126,25.027783952,401.57142857142856,3877,1748,5625,0,0.0022448951,17005700
8540946,pepe,1147,388.813559322,181.57142857142858,1442,1442,1442,0,0.0005754913,17005710
8544271,uniswap,45,3.9335664336,26,35,1154,1189,0,0.0004745209,17005720
8533710,brett,-205,-65.2866242038,5.857142857142857,109,109,109,0,4.35011e-05,17005730
8535460,dogecoin,22,6.1971830986,22.285714285714285,327,50,377,0,0.0001504579,17005740
8605625,dogecoin,10,2.6525198939,37.142857142857146,362,25,387,0,0.000147748,17005750
8611111,pepe,-1176,-81.5533980583,17.714285714285715,266,266,266,0,0.0001015529,17005760
8606242,ethereum,-1976,-35.1288888889,52.714285714285715,2778,871,3649,0,0.0013931075,17005770
8614436,uniswap,-50,-4.2052144659,6.428571428571429,44,1095,1139,0,0.000434845,17005780
8603875,brett,-70,-64.2201834862,-5,39,39,39,0,1.48893e-05,17005790
8675790,dogecoin,-35,-9.0439276486,4.285714285714286,314,38,352,0,0.0001329218,17005800
8684601,uniswap,41,3.5996488147,-5.428571428571429,53,1127,1180,0,0.0004455902,17005810
8681276,pepe,-12,-4.5112781955,21.857142857142858,254,254,254,0,9.59152e-05,17005820
8674040,brett,81,207.6923076923,12,120,120,120,0,4.53143e-05,17005830
8676407,ethereum,279,7.6459303919,58.42857142857143,3021,907,3928,0,0.0014832868,17005840
8746176,dogecoin,-84,-23.8636363636,10,246,22,268,0,0.0001063195,17005850
8754979,uniswap,-234,-19.8305084746,-17.428571428571427,51,895,946,0,0.0003752921,17005860
8751654,pepe,38,14.9606299213,16.857142857142858,292,292,292,0,0.0001158407,17005870
8746791,ethereum,-1144,-29.1242362525,-50.142857142857146,2094,690,2784,0,0.0011044538,17005880
8744425,brett,29,24.1666666667,18.142857142857142,149,149,149,0,5.91105e-05,17005890
8814550,brett,-81,-54.3624161074,6.857142857142857,68,68,68,0,3.70966e-05,17005900
8825104,uniswap,20,2.1141649049,-14.428571428571429,27,939,966,0,0.00052699,17005910
8816301,dogecoin,-99,-36.9402985075,-58.285714285714285,138,31,169,0,9.2196e-05,17005920
8816916,ethereum,-82,-2.9454022989,-10.571428571428571,2110,592,2702,0,0.0014740444,17005930
8821779,pepe,-98,-33.5616438356,0.2857142857142857,194,194,194,0,0.0001058344,17005940
8884675,brett,9,13.2352941176,2.857142857142857,77,77,77,0,2.89635e-05,17005950
8891904,pepe,14,7.2164948454,-135.71428571428572,208,208,208,0,7.8239e-05,17005960
8887041,ethereum,1712,63.3604737232,127.14285714285714,3499,915,4414,0,0.0016603229,17005970
8886426,dogecoin,399,236.0946745562,48.42857142857143,536,32,568,0,0.0002136528,17005980
8895229,uniswap,-111,-11.4906832298,-50.714285714285715,73,782,855,0,0.0003216076,17005990
8957299,ethereum,-300,-6.7965564114,-55,2975,1139,4114,0,0.0017030098,17006000
8954936,brett,-39,-50.6493506494,-39.42857142857143,38,38,38,0,1.57303e-05,17006010
8956684,dogecoin,83,14.6126760563,42.285714285714285,617,34,651,0,0.0002694845,17006020
8965503,uniswap,317,37.0760233918,4,24,1148,1172,0,0.000485155,17006030
8962172,pepe,24,11.5384615385,-9,232,232,232,0,9.60375e-05,17006040
9027459,ethereum,-85,-2.0661157025,-228,2960,1069,4029,0,0.0016360113,17006050
9035663,uniswap,194,16.5529010239,25.285714285714285,39,1327,1366,0,0.0005546764,17006060
9026844,dogecoin,547,84.024577573,117.28571428571429,1144,54,1198,0,0.0004864585,17006070
9032332,pepe,1116,481.0344827586,-13.428571428571429,1348,1348,1348,0,0.0005473674,17006080
9025096,brett,-8,-21.0526315789,-11.285714285714286,30,30,30,0,1.21818e-05,17006090
9081224,brett,-9,-30,-2.5714285714285716,21,21,21,0,8.0448e-06,17006100
9083587,ethereum,37,0.9183420204,59.57142857142857,3164,902,4066,0,0.0015576282,17006110
9091791,uniswap,-286,-20.9370424597,-8.428571428571429,43,1037,1080,0,0.000413733,17006120
9088460,pepe,-1051,-77.9673590504,4.428571428571429,297,297,297,0,0.0001137766,17006130
9082972,dogecoin,490,40.9015025042,185.85714285714286,1636,52,1688,0,0.0006466494,17006140
9153939,ethereum,-996,-24.4958189867,-122.57142857142857,2368,702,3070,0,0.0012409165,17006150
9162155,uniswap,-28,-2.5925925926,-18.285714285714285,32,1020,1052,0,0.0004252261,17006160
9153319,dogecoin,-1073,-63.5663507109,37.57142857142857,584,31,615,0,0.0002485875,17006170
9151569,brett,-5,-23.8095238095,-14.857142857142858,16,16,16,0,6.4673e-06,17006180
9158821,pepe,-112,-37.7104377104,-9.857142857142858,185,185,185,0,7.47784e-05,17006190
9224159,ethereum,510,16.6123778502,113.71428571428571,2849,731,3580,0,0.0011756249,17006200
9232375,uniswap,66,6.2737642586,24.571428571428573,30,1088,1118,0,0.0003671365,17006210
